"Row ID","Order ID","Order Date","Customer ID","City","State","Postal Code","Region","Product ID","Category","Sub-Category","Price"
5149,"CA-2017-128734",12/24/2017,"JL-15175","Chandler","Arizona",85224,"West","FUR-CH-10001394","Furniture","Chairs",842.38
5150,"CA-2014-141796",6/21/2014,"JG-15160","Long Beach","New York",11561,"East","TEC-PH-10001578","Technology","Phones",1214.85
5151,"CA-2017-125101",3/6/2017,"SH-19975","San Francisco","California",94109,"West","OFF-ST-10000675","Office Supplies","Storage",67.78
5152,"CA-2017-169929",9/25/2017,"LS-17200","Helena","Montana",59601,"West","OFF-ST-10002352","Office Supplies","Storage",39.90
5153,"US-2014-121566",6/30/2014,"CS-11860","New York City","New York",10011,"East","OFF-BI-10004528","Office Supplies","Binders",2.69
5154,"US-2014-121566",6/30/2014,"CS-11860","New York City","New York",10011,"East","OFF-AR-10001026","Office Supplies","Art",6.60
5155,"US-2015-124219",8/7/2015,"KW-16570","Kirkwood","Missouri",63122,"Central","OFF-BI-10002215","Office Supplies","Binders",28.40
5156,"US-2015-124219",8/7/2015,"KW-16570","Kirkwood","Missouri",63122,"Central","FUR-FU-10000305","Furniture","Furnishings",212.94
5157,"CA-2017-163006",6/30/2017,"GH-14410","Chicago","Illinois",60653,"Central","TEC-PH-10002584","Technology","Phones",1001.58
5158,"CA-2017-163006",6/30/2017,"GH-14410","Chicago","Illinois",60653,"Central","FUR-CH-10000229","Furniture","Chairs",569.06
5159,"CA-2017-163006",6/30/2017,"GH-14410","Chicago","Illinois",60653,"Central","FUR-FU-10003799","Furniture","Furnishings",14.22
5160,"CA-2015-156146",10/26/2015,"AG-10495","Peoria","Arizona",85345,"West","TEC-PH-10001700","Technology","Phones",105.58
5161,"CA-2015-156146",10/26/2015,"AG-10495","Peoria","Arizona",85345,"West","TEC-PH-10001527","Technology","Phones",68.72
5162,"CA-2014-111192",7/30/2014,"TS-21430","Seattle","Washington",98103,"West","FUR-BO-10002916","Furniture","Bookcases",1367.84
5163,"CA-2016-115378",11/18/2016,"AJ-10945","Taylor","Michigan",48180,"Central","FUR-CH-10000863","Furniture","Chairs",301.96
5164,"CA-2015-161627",7/6/2015,"SJ-20215","Pasadena","California",91104,"West","FUR-CH-10003968","Furniture","Chairs",170.35
5165,"CA-2014-121006",11/10/2014,"SC-20020","Midland","Michigan",48640,"Central","OFF-AR-10001149","Office Supplies","Art",3.90
5166,"CA-2014-121006",11/10/2014,"SC-20020","Midland","Michigan",48640,"Central","OFF-PA-10000130","Office Supplies","Paper",12.84
5167,"CA-2014-121006",11/10/2014,"SC-20020","Midland","Michigan",48640,"Central","OFF-PA-10002479","Office Supplies","Paper",15.84
5168,"CA-2014-121006",11/10/2014,"SC-20020","Midland","Michigan",48640,"Central","FUR-CH-10004997","Furniture","Chairs",563.94
5169,"CA-2014-121006",11/10/2014,"SC-20020","Midland","Michigan",48640,"Central","OFF-ST-10004950","Office Supplies","Storage",62.94
5170,"CA-2014-121006",11/10/2014,"SC-20020","Midland","Michigan",48640,"Central","OFF-ST-10001490","Office Supplies","Storage",535.41
5171,"CA-2016-122903",5/27/2016,"LA-16780","Detroit","Michigan",48205,"Central","FUR-CH-10002024","Furniture","Chairs",3504.90
5172,"CA-2016-122903",5/27/2016,"LA-16780","Detroit","Michigan",48205,"Central","OFF-PA-10001790","Office Supplies","Paper",144.12
5173,"CA-2016-122903",5/27/2016,"LA-16780","Detroit","Michigan",48205,"Central","OFF-PA-10000994","Office Supplies","Paper",314.55
5174,"CA-2015-107741",3/8/2015,"FC-14335","Pueblo","Colorado",81001,"West","OFF-AR-10002399","Office Supplies","Art",3.41
5175,"CA-2017-106432",10/19/2017,"CA-12265","Waco","Texas",76706,"Central","OFF-BI-10002799","Office Supplies","Binders",2.07
5176,"CA-2017-106432",10/19/2017,"CA-12265","Waco","Texas",76706,"Central","FUR-BO-10004360","Furniture","Bookcases",328.40
5177,"CA-2016-148908",11/5/2016,"JH-15985","San Francisco","California",94109,"West","OFF-BI-10002082","Office Supplies","Binders",53.25
5178,"CA-2016-123015",12/26/2016,"AJ-10795","New York City","New York",10024,"East","OFF-BI-10004967","Office Supplies","Binders",4.99
5179,"US-2015-120502",4/13/2015,"BT-11395","Los Angeles","California",90036,"West","FUR-FU-10004973","Furniture","Furnishings",37.68
5180,"US-2015-120502",4/13/2015,"BT-11395","Los Angeles","California",90036,"West","TEC-PH-10003645","Technology","Phones",258.58
5181,"US-2015-120502",4/13/2015,"BT-11395","Los Angeles","California",90036,"West","OFF-AP-10004980","Office Supplies","Appliances",75.84
5182,"CA-2017-108749",9/12/2017,"DJ-13510","Woonsocket","Rhode Island",2895,"East","OFF-PA-10003797","Office Supplies","Paper",45.36
5183,"CA-2017-108749",9/12/2017,"DJ-13510","Woonsocket","Rhode Island",2895,"East","OFF-BI-10003707","Office Supplies","Binders",45.78
5184,"CA-2017-163335",9/24/2017,"AG-10675","Columbus","Georgia",31907,"South","OFF-ST-10000885","Office Supplies","Storage",40.29
5185,"CA-2017-163335",9/24/2017,"AG-10675","Columbus","Georgia",31907,"South","OFF-BI-10002827","Office Supplies","Binders",38.71
5186,"CA-2015-134719",10/10/2015,"JD-15790","Jacksonville","Florida",32216,"South","OFF-ST-10004459","Office Supplies","Storage",1801.63
5187,"US-2015-154389",11/27/2015,"EH-14125","Philadelphia","Pennsylvania",19140,"East","TEC-PH-10002789","Technology","Phones",748.75
5188,"CA-2015-115567",9/13/2015,"ZC-21910","Columbus","Indiana",47201,"Central","TEC-AC-10001314","Technology","Accessories",199.96
5189,"CA-2015-115567",9/13/2015,"ZC-21910","Columbus","Indiana",47201,"Central","FUR-CH-10000015","Furniture","Chairs",1516.20
5190,"US-2017-136679",11/14/2017,"XP-21865","Pasadena","Texas",77506,"Central","TEC-AC-10004855","Technology","Accessories",167.95
5191,"US-2017-136679",11/14/2017,"XP-21865","Pasadena","Texas",77506,"Central","OFF-AR-10003582","Office Supplies","Art",45.04
5192,"US-2017-141943",5/5/2017,"DK-12985","San Francisco","California",94122,"West","OFF-EN-10003448","Office Supplies","Envelopes",23.16
5193,"CA-2014-101560",11/28/2014,"CS-12250","Columbia","South Carolina",29203,"South","FUR-FU-10003773","Furniture","Furnishings",397.60
5194,"CA-2014-101560",11/28/2014,"CS-12250","Columbia","South Carolina",29203,"South","OFF-PA-10001363","Office Supplies","Paper",85.96
5195,"CA-2014-101560",11/28/2014,"CS-12250","Columbia","South Carolina",29203,"South","OFF-AR-10004757","Office Supplies","Art",13.12
5196,"CA-2014-101560",11/28/2014,"CS-12250","Columbia","South Carolina",29203,"South","OFF-BI-10000309","Office Supplies","Binders",45.66
5197,"CA-2014-159709",5/10/2014,"AI-10855","Kent","Washington",98031,"West","OFF-EN-10001434","Office Supplies","Envelopes",158.13
5198,"CA-2014-159709",5/10/2014,"AI-10855","Kent","Washington",98031,"West","TEC-PH-10003988","Technology","Phones",43.60
5199,"CA-2016-103982",3/3/2016,"AA-10315","Round Rock","Texas",78664,"Central","OFF-SU-10000151","Office Supplies","Supplies",3930.07
5200,"CA-2016-103982",3/3/2016,"AA-10315","Round Rock","Texas",78664,"Central","OFF-FA-10001332","Office Supplies","Fasteners",2.30
5201,"CA-2016-103982",3/3/2016,"AA-10315","Round Rock","Texas",78664,"Central","TEC-PH-10000895","Technology","Phones",431.98
5202,"CA-2016-103982",3/3/2016,"AA-10315","Round Rock","Texas",78664,"Central","TEC-AC-10002857","Technology","Accessories",41.72
5203,"CA-2015-142454",8/15/2015,"RE-19450","Oakland","California",94601,"West","FUR-FU-10004018","Furniture","Furnishings",104.23
5204,"CA-2015-142454",8/15/2015,"RE-19450","Oakland","California",94601,"West","OFF-ST-10003638","Office Supplies","Storage",70.26
5205,"CA-2015-102015",9/12/2015,"TM-21010","Auburn","New York",13021,"East","OFF-AR-10004685","Office Supplies","Art",9.26
5206,"CA-2015-102015",9/12/2015,"TM-21010","Auburn","New York",13021,"East","OFF-ST-10001713","Office Supplies","Storage",105.98
5207,"CA-2015-102015",9/12/2015,"TM-21010","Auburn","New York",13021,"East","OFF-FA-10000490","Office Supplies","Fasteners",1.24
5208,"CA-2015-102015",9/12/2015,"TM-21010","Auburn","New York",13021,"East","OFF-LA-10002043","Office Supplies","Labels",20.70
5209,"CA-2015-102015",9/12/2015,"TM-21010","Auburn","New York",13021,"East","OFF-PA-10002464","Office Supplies","Paper",28.90
5210,"CA-2015-102015",9/12/2015,"TM-21010","Auburn","New York",13021,"East","OFF-EN-10002504","Office Supplies","Envelopes",27.18
5211,"CA-2015-156755",1/12/2015,"YS-21880","Newark","Delaware",19711,"East","OFF-ST-10002615","Office Supplies","Storage",465.18
5212,"CA-2015-130876",5/12/2015,"AZ-10750","New York City","New York",10024,"East","OFF-ST-10004258","Office Supplies","Storage",36.63
5213,"CA-2016-145898",9/26/2016,"CM-12445","Redlands","California",92374,"West","OFF-ST-10004507","Office Supplies","Storage",51.45
5214,"CA-2016-145898",9/26/2016,"CM-12445","Redlands","California",92374,"West","OFF-LA-10000262","Office Supplies","Labels",7.83
5215,"CA-2016-145898",9/26/2016,"CM-12445","Redlands","California",92374,"West","OFF-AR-10002445","Office Supplies","Art",35.40
5216,"CA-2016-145898",9/26/2016,"CM-12445","Redlands","California",92374,"West","OFF-PA-10001667","Office Supplies","Paper",29.90
5217,"US-2017-159562",9/9/2017,"JB-16000","Roseville","Michigan",48066,"Central","OFF-EN-10000461","Office Supplies","Envelopes",17.48
5218,"CA-2017-134635",4/15/2017,"NS-18640","Los Angeles","California",90049,"West","OFF-PA-10002254","Office Supplies","Paper",79.14
5219,"CA-2017-167080",6/10/2017,"LC-16930","New York City","New York",10011,"East","OFF-AR-10001868","Office Supplies","Art",8.40
5220,"CA-2017-145653",9/1/2017,"CA-12775","Detroit","Michigan",48205,"Central","FUR-CH-10004875","Furniture","Chairs",498.26
5221,"CA-2014-140487",6/14/2014,"SR-20425","Detroit","Michigan",48234,"Central","FUR-BO-10000711","Furniture","Bookcases",212.94
5222,"CA-2017-117401",5/18/2017,"PP-18955","Springfield","Missouri",65807,"Central","OFF-AP-10000938","Office Supplies","Appliances",706.86
5223,"CA-2017-117401",5/18/2017,"PP-18955","Springfield","Missouri",65807,"Central","TEC-PH-10003555","Technology","Phones",114.95
5224,"CA-2017-117401",5/18/2017,"PP-18955","Springfield","Missouri",65807,"Central","OFF-BI-10001267","Office Supplies","Binders",43.19
5225,"US-2017-109582",9/12/2017,"JM-15865","Los Angeles","California",90036,"West","OFF-PA-10004071","Office Supplies","Paper",166.44
5226,"CA-2016-119865",6/21/2016,"AS-10090","New York City","New York",10011,"East","OFF-BI-10001553","Office Supplies","Binders",36.56
5227,"CA-2016-119865",6/21/2016,"AS-10090","New York City","New York",10011,"East","OFF-BI-10003007","Office Supplies","Binders",186.14
5228,"CA-2016-119865",6/21/2016,"AS-10090","New York City","New York",10011,"East","FUR-BO-10003272","Furniture","Bookcases",353.57
5229,"US-2014-147648",11/26/2014,"LS-16975","San Francisco","California",94109,"West","OFF-PA-10001033","Office Supplies","Paper",81.98
5230,"CA-2017-124436",3/19/2017,"SA-20830","Fresno","California",93727,"West","OFF-BI-10001553","Office Supplies","Binders",14.62
5231,"CA-2017-124436",3/19/2017,"SA-20830","Fresno","California",93727,"West","FUR-TA-10001095","Furniture","Tables",697.16
5232,"CA-2017-124436",3/19/2017,"SA-20830","Fresno","California",93727,"West","FUR-FU-10001185","Furniture","Furnishings",30.93
5233,"CA-2017-124436",3/19/2017,"SA-20830","Fresno","California",93727,"West","OFF-BI-10000343","Office Supplies","Binders",27.50
5234,"CA-2014-115084",10/18/2014,"LS-17200","Texarkana","Arkansas",71854,"South","FUR-CH-10004626","Furniture","Chairs",605.34
5235,"CA-2017-131037",8/22/2017,"TM-21490","San Francisco","California",94110,"West","FUR-TA-10001768","Furniture","Tables",210.01
5236,"CA-2016-111143",11/19/2016,"TT-21265","Indianapolis","Indiana",46203,"Central","OFF-AP-10001947","Office Supplies","Appliances",54.96
5237,"CA-2014-166744",9/20/2014,"DN-13690","Columbia","Maryland",21044,"East","FUR-FU-10004952","Furniture","Furnishings",164.22
5238,"CA-2014-166744",9/20/2014,"DN-13690","Columbia","Maryland",21044,"East","FUR-BO-10001337","Furniture","Bookcases",362.94
5239,"CA-2014-166744",9/20/2014,"DN-13690","Columbia","Maryland",21044,"East","TEC-AC-10003628","Technology","Accessories",59.98
5240,"CA-2016-116561",9/11/2016,"EB-14110","San Jose","California",95123,"West","OFF-ST-10004186","Office Supplies","Storage",332.94
5241,"CA-2016-116561",9/11/2016,"EB-14110","San Jose","California",95123,"West","OFF-BI-10001658","Office Supplies","Binders",39.87
5242,"CA-2016-110730",9/23/2016,"CM-11815","Seattle","Washington",98115,"West","OFF-SU-10004737","Office Supplies","Supplies",13.68
5243,"CA-2017-146367",8/4/2017,"HM-14860","Carrollton","Texas",75007,"Central","OFF-BI-10002827","Office Supplies","Binders",3.32
5244,"CA-2016-149454",7/25/2016,"KM-16375","Arlington","Virginia",22204,"South","OFF-BI-10003694","Office Supplies","Binders",10.44
5245,"CA-2016-156265",8/2/2016,"BF-11020","Los Angeles","California",90032,"West","FUR-TA-10001691","Furniture","Tables",136.46
5246,"CA-2016-156265",8/2/2016,"BF-11020","Los Angeles","California",90032,"West","TEC-PH-10001918","Technology","Phones",333.58
5247,"CA-2016-156265",8/2/2016,"BF-11020","Los Angeles","California",90032,"West","OFF-BI-10000285","Office Supplies","Binders",12.54
5248,"US-2015-168914",5/21/2015,"JE-15745","Frankfort","Illinois",60423,"Central","OFF-AP-10000358","Office Supplies","Appliances",20.77
5249,"US-2017-110989",11/3/2017,"EJ-14155","Seattle","Washington",98105,"West","TEC-AC-10002345","Technology","Accessories",43.50
5250,"CA-2015-106215",4/16/2015,"BN-11470","Philadelphia","Pennsylvania",19143,"East","OFF-FA-10001229","Office Supplies","Fasteners",12.58
5251,"US-2016-169369",12/12/2016,"EC-14050","Columbus","Georgia",31907,"South","TEC-AC-10001314","Technology","Accessories",249.95
5252,"US-2016-169369",12/12/2016,"EC-14050","Columbus","Georgia",31907,"South","OFF-PA-10004438","Office Supplies","Paper",49.12
5253,"CA-2015-132318",10/30/2015,"TT-21220","Virginia Beach","Virginia",23464,"South","OFF-AP-10000026","Office Supplies","Appliances",182.91
5254,"US-2014-131982",3/7/2014,"NP-18685","Des Moines","Washington",98198,"West","OFF-BI-10004224","Office Supplies","Binders",107.65
5255,"CA-2015-125185",3/5/2015,"AH-10195","Bethlehem","Pennsylvania",18018,"East","FUR-CH-10002647","Furniture","Chairs",99.37
5256,"CA-2015-125185",3/5/2015,"AH-10195","Bethlehem","Pennsylvania",18018,"East","FUR-FU-10003247","Furniture","Furnishings",33.57
5257,"CA-2016-130078",8/8/2016,"CC-12145","Oklahoma City","Oklahoma",73120,"Central","OFF-PA-10003270","Office Supplies","Paper",10.56
5258,"US-2017-114034",1/3/2017,"DL-13315","Rancho Cucamonga","California",91730,"West","OFF-PA-10004735","Office Supplies","Paper",38.88
5259,"US-2017-115595",10/9/2017,"XP-21865","Los Angeles","California",90032,"West","OFF-PA-10001745","Office Supplies","Paper",35.20
5260,"CA-2017-158722",10/20/2017,"MA-17560","Philadelphia","Pennsylvania",19120,"East","OFF-PA-10000176","Office Supplies","Paper",45.53
5261,"CA-2014-105165",9/7/2014,"SZ-20035","Houston","Texas",77036,"Central","TEC-PH-10000675","Technology","Phones",196.78
5262,"CA-2014-105165",9/7/2014,"SZ-20035","Houston","Texas",77036,"Central","OFF-BI-10000050","Office Supplies","Binders",2.92
5263,"CA-2014-105165",9/7/2014,"SZ-20035","Houston","Texas",77036,"Central","FUR-TA-10004154","Furniture","Tables",200.80
5264,"CA-2014-105165",9/7/2014,"SZ-20035","Houston","Texas",77036,"Central","TEC-AC-10002718","Technology","Accessories",46.69
5265,"CA-2014-105165",9/7/2014,"SZ-20035","Houston","Texas",77036,"Central","OFF-AR-10003179","Office Supplies","Art",21.86
5266,"CA-2017-147452",9/30/2017,"CS-11845","Seattle","Washington",98103,"West","OFF-PA-10001838","Office Supplies","Paper",11.76
5267,"CA-2017-147452",9/30/2017,"CS-11845","Seattle","Washington",98103,"West","OFF-PA-10004039","Office Supplies","Paper",167.94
5268,"CA-2017-147452",9/30/2017,"CS-11845","Seattle","Washington",98103,"West","OFF-AP-10001626","Office Supplies","Appliances",3.89
5269,"US-2017-114657",11/16/2017,"MH-18115","Yonkers","New York",10701,"East","TEC-MA-10003173","Technology","Machines",52.44
5270,"CA-2017-144484",9/11/2017,"CB-12025","San Francisco","California",94110,"West","FUR-FU-10000260","Furniture","Furnishings",32.36
5271,"CA-2017-144484",9/11/2017,"CB-12025","San Francisco","California",94110,"West","OFF-AP-10004487","Office Supplies","Appliances",406.60
5272,"CA-2017-125913",1/16/2017,"JO-15145","Los Angeles","California",90008,"West","FUR-FU-10001487","Furniture","Furnishings",27.92
5273,"CA-2017-125913",1/16/2017,"JO-15145","Los Angeles","California",90008,"West","FUR-TA-10001520","Furniture","Tables",399.67
5274,"US-2016-158309",11/26/2016,"PA-19060","Miami","Florida",33142,"South","OFF-BI-10000145","Office Supplies","Binders",3.74
5275,"CA-2015-162887",11/7/2015,"SV-20785","Burlington","Vermont","05408","East","FUR-CH-10000595","Furniture","Chairs",715.20
5276,"CA-2017-147333",12/14/2017,"KL-16555","Fayetteville","Arkansas",72701,"South","TEC-AC-10004469","Technology","Accessories",159.80
5277,"CA-2017-147333",12/14/2017,"KL-16555","Fayetteville","Arkansas",72701,"South","TEC-AC-10003038","Technology","Accessories",44.75
5278,"CA-2014-113859",9/13/2014,"BC-11125","Odessa","Texas",79762,"Central","FUR-CH-10004698","Furniture","Chairs",340.12
5279,"CA-2014-159681",12/7/2014,"PO-18850","Virginia Beach","Virginia",23464,"South","OFF-PA-10003641","Office Supplies","Paper",105.52
5280,"US-2017-104094",9/7/2017,"AG-10675","Milwaukee","Wisconsin",53209,"Central","TEC-AC-10002134","Technology","Accessories",13.48
5281,"CA-2017-152709",10/7/2017,"DB-13210","Detroit","Michigan",48234,"Central","OFF-ST-10001837","Office Supplies","Storage",85.52
5282,"CA-2015-105158",9/5/2015,"SP-20860","Rochester","Minnesota",55901,"Central","FUR-FU-10001706","Furniture","Furnishings",6.16
5283,"CA-2015-105158",9/5/2015,"SP-20860","Rochester","Minnesota",55901,"Central","OFF-PA-10001970","Office Supplies","Paper",36.84
5284,"CA-2014-133424",3/30/2014,"Dl-13600","Seattle","Washington",98105,"West","OFF-ST-10002957","Office Supplies","Storage",15.84
5285,"CA-2014-133424",3/30/2014,"Dl-13600","Seattle","Washington",98105,"West","OFF-LA-10002312","Office Supplies","Labels",44.40
5286,"CA-2017-105991",5/5/2017,"LH-17020","Louisville","Colorado",80027,"West","OFF-EN-10002600","Office Supplies","Envelopes",21.24
5287,"CA-2017-105991",5/5/2017,"LH-17020","Louisville","Colorado",80027,"West","OFF-BI-10003274","Office Supplies","Binders",9.55
5288,"CA-2017-105991",5/5/2017,"LH-17020","Louisville","Colorado",80027,"West","FUR-BO-10004467","Furniture","Bookcases",89.99
